state,date,total_cases,daily_cases,daily_cases_per_capita
Arkansas,2020-03-21,97.00,32.00,1.06
Arkansas,2020-03-22,158.00,61.00,2.02
Arkansas,2020-03-23,184.00,26.00,0.86
Arkansas,2020-03-24,220.00,36.00,1.19
Arkansas,2020-03-25,293.00,73.00,2.42
Arkansas,2020-03-26,325.00,32.00,1.06
Arkansas,2020-03-27,373.00,48.00,1.59
Arkansas,2020-03-28,394.00,21.00,0.70
Arkansas,2020-03-29,435.00,41.00,1.36
Arkansas,2020-03-30,497.00,62.00,2.05
Arkansas,2020-03-31,553.00,56.00,1.86
Arkansas,2020-04-01,612.00,59.00,1.96
Arkansas,2020-04-02,668.00,56.00,1.86
Arkansas,2020-04-03,720.00,52.00,1.72
Arkansas,2020-04-04,728.00,8.00,0.27
Arkansas,2020-04-05,839.00,111.00,3.68
Arkansas,2020-04-06,913.00,74.00,2.45
Arkansas,2020-04-07,980.00,67.00,2.22
Arkansas,2020-04-08,1062.00,82.00,2.72
Arkansas,2020-04-09,1131.00,69.00,2.29
Arkansas,2020-04-10,1185.00,54.00,1.79
Arkansas,2020-04-11,1207.00,22.00,0.73
Arkansas,2020-04-12,1249.00,42.00,1.39
Arkansas,2020-04-13,1429.00,180.00,5.96
Arkansas,2020-04-14,1450.00,21.00,0.70
Arkansas,2020-04-15,1543.00,93.00,3.08
Arkansas,2020-04-16,1571.00,28.00,0.93
Arkansas,2020-04-17,1647.00,76.00,2.52
Arkansas,2020-04-18,1730.00,83.00,2.75
Arkansas,2020-04-19,1733.00,3.00,0.10
Arkansas,2020-04-20,1926.00,193.00,6.40
Arkansas,2020-04-21,2165.00,239.00,7.92
Arkansas,2020-04-22,2278.00,113.00,3.74
Arkansas,2020-04-23,2471.00,193.00,6.40
Arkansas,2020-04-24,2625.00,154.00,5.10
Arkansas,2020-04-25,2705.00,80.00,2.65
Arkansas,2020-04-26,2782.00,77.00,2.55
Arkansas,2020-04-27,2861.00,79.00,2.62
Arkansas,2020-04-28,2902.00,41.00,1.36
Arkansas,2020-04-29,3034.00,132.00,4.37
Arkansas,2020-04-30,3101.00,67.00,2.22
Arkansas,2020-05-01,3144.00,43.00,1.42
Arkansas,2020-05-02,3180.00,36.00,1.19
Arkansas,2020-05-03,3243.00,63.00,2.09
Arkansas,2020-05-04,3298.00,55.00,1.82
Arkansas,2020-05-05,3359.00,61.00,2.02
Arkansas,2020-05-06,3462.00,103.00,3.41
Arkansas,2020-05-07,3539.00,77.00,2.55
Arkansas,2020-05-08,3591.00,52.00,1.72
Arkansas,2020-05-09,3591.00,0.00,0.00
Arkansas,2020-05-10,3880.00,289.00,9.58
Arkansas,2020-05-11,3907.00,27.00,0.89
Arkansas,2020-05-12,4024.00,117.00,3.88
Arkansas,2020-05-13,4095.00,71.00,2.35
Arkansas,2020-05-14,4230.00,135.00,4.47
Arkansas,2020-05-15,4323.00,93.00,3.08
Arkansas,2020-05-16,4445.00,122.00,4.04
Arkansas,2020-05-17,4626.00,181.00,6.00
Arkansas,2020-05-18,4682.00,56.00,1.86
Arkansas,2020-05-19,4792.00,110.00,3.65
Arkansas,2020-05-20,4869.00,77.00,2.55
Arkansas,2020-05-21,5305.00,436.00,14.45
Arkansas,2020-05-22,5466.00,161.00,5.34
Arkansas,2020-05-23,5624.00,158.00,5.24
Arkansas,2020-05-24,5770.00,146.00,4.84
Arkansas,2020-05-25,5869.00,99.00,3.28
Arkansas,2020-05-26,6003.00,134.00,4.44
Arkansas,2020-05-27,6096.00,93.00,3.08
Arkansas,2020-05-28,6338.00,242.00,8.02
Arkansas,2020-05-29,6583.00,245.00,8.12
Arkansas,2020-05-30,6814.00,231.00,7.65
Arkansas,2020-05-31,7064.00,250.00,8.28
Arkansas,2020-06-01,7253.00,189.00,6.26
Arkansas,2020-06-02,7612.00,359.00,11.90
Arkansas,2020-06-03,7813.00,201.00,6.66
Arkansas,2020-06-04,8190.00,377.00,12.49
Arkansas,2020-06-05,8407.00,217.00,7.19
Arkansas,2020-06-06,8837.00,430.00,14.25
Arkansas,2020-06-07,9160.00,323.00,10.70
Arkansas,2020-06-08,9436.00,276.00,9.15
Arkansas,2020-06-09,9782.00,346.00,11.47
Arkansas,2020-06-10,10088.00,306.00,10.14
Arkansas,2020-06-11,10512.00,424.00,14.05
Arkansas,2020-06-12,11246.00,734.00,24.32
Arkansas,2020-06-13,11773.00,527.00,17.46
Arkansas,2020-06-14,12159.00,386.00,12.79
Arkansas,2020-06-15,12573.00,414.00,13.72
Arkansas,2020-06-16,12794.00,221.00,7.32
Arkansas,2020-06-17,13215.00,421.00,13.95
Arkansas,2020-06-18,13492.00,277.00,9.18
Arkansas,2020-06-19,14093.00,601.00,19.92
Arkansas,2020-06-20,14577.00,484.00,16.04
Arkansas,2020-06-21,14990.00,413.00,13.69
Arkansas,2020-06-22,15498.00,508.00,16.83
Arkansas,2020-06-23,15994.00,496.00,16.44
Arkansas,2020-06-24,16641.00,647.00,21.44
Arkansas,2020-06-25,17122.00,481.00,15.94
Arkansas,2020-06-26,18040.00,918.00,30.42
Arkansas,2020-06-27,18574.00,534.00,17.69
Arkansas,2020-06-28,19101.00,527.00,17.46
Arkansas,2020-06-29,19520.00,419.00,13.88
Arkansas,2020-06-30,20053.00,533.00,17.66
Arkansas,2020-07-01,20491.00,438.00,14.51
Arkansas,2020-07-02,21337.00,846.00,28.03
Arkansas,2020-07-03,21834.00,497.00,16.47
Arkansas,2020-07-04,22315.00,481.00,15.94
Arkansas,2020-07-05,22902.00,587.00,19.45
Arkansas,2020-07-06,23281.00,379.00,12.56
Arkansas,2020-07-07,23594.00,313.00,10.37
Arkansas,2020-07-08,24301.00,707.00,23.43
Arkansas,2020-07-09,25115.00,814.00,26.97
Arkansas,2020-07-10,25837.00,722.00,23.92
California,2020-01-23,0.00,0.00,0.00
California,2020-01-24,0.00,0.00,0.00
California,2020-01-25,0.00,0.00,0.00
California,2020-01-26,2.00,2.00,0.01
California,2020-01-27,3.00,1.00,0.00
California,2020-01-28,3.00,0.00,0.00
California,2020-01-29,4.00,1.00,0.00
California,2020-01-30,4.00,0.00,0.00
California,2020-01-31,4.00,0.00,0.00
California,2020-02-01,4.00,0.00,0.00
California,2020-02-02,4.00,0.00,0.00
California,2020-02-03,6.00,2.00,0.01
California,2020-02-04,6.00,0.00,0.00
California,2020-02-05,6.00,0.00,0.00
California,2020-02-06,6.00,0.00,0.00
California,2020-02-07,6.00,0.00,0.00
California,2020-02-08,6.00,0.00,0.00
California,2020-02-09,6.00,0.00,0.00
California,2020-02-10,6.00,0.00,0.00
California,2020-02-11,7.00,1.00,0.00
California,2020-02-12,7.00,0.00,0.00
California,2020-02-13,8.00,1.00,0.00
California,2020-02-14,8.00,0.00,0.00
California,2020-02-15,8.00,0.00,0.00
California,2020-02-16,8.00,0.00,0.00
California,2020-02-17,8.00,0.00,0.00
California,2020-02-18,9.00,1.00,0.00
California,2020-02-19,9.00,0.00,0.00
California,2020-02-20,9.00,0.00,0.00
California,2020-02-21,12.00,3.00,0.01
California,2020-02-22,12.00,0.00,0.00
California,2020-02-23,12.00,0.00,0.00
California,2020-02-24,13.00,1.00,0.00
California,2020-02-25,13.00,0.00,0.00
California,2020-02-26,15.00,2.00,0.01
California,2020-02-27,16.00,1.00,0.00
California,2020-02-28,18.00,2.00,0.01
California,2020-02-29,22.00,4.00,0.01
California,2020-03-01,22.00,0.00,0.00
California,2020-03-02,30.00,8.00,0.02
California,2020-03-03,34.00,4.00,0.01
California,2020-03-04,48.00,14.00,0.04
California,2020-03-05,62.00,14.00,0.04
California,2020-03-06,79.00,17.00,0.04
California,2020-03-07,98.00,19.00,0.05
California,2020-03-08,110.00,12.00,0.03
California,2020-03-09,173.00,63.00,0.16
California,2020-03-10,200.00,27.00,0.07
California,2020-03-11,241.00,41.00,0.10
California,2020-03-12,267.00,26.00,0.07
California,2020-03-13,385.00,118.00,0.30
California,2020-03-14,483.00,98.00,0.25
California,2020-03-15,600.00,117.00,0.30
California,2020-03-16,719.00,119.00,0.30
California,2020-03-17,902.00,183.00,0.46
California,2020-03-18,1086.00,184.00,0.47
California,2020-03-19,1297.00,211.00,0.53
California,2020-03-20,1576.00,279.00,0.71
California,2020-03-21,1783.00,207.00,0.52
California,2020-03-22,2084.00,301.00,0.76
California,2020-03-23,2566.00,482.00,1.22
California,2020-03-24,2969.00,403.00,1.02
California,2020-03-25,3497.00,528.00,1.34
California,2020-03-26,4347.00,850.00,2.15
California,2020-03-27,5205.00,858.00,2.17
California,2020-03-28,6037.00,832.00,2.11
California,2020-03-29,6686.00,649.00,1.64
California,2020-03-30,7622.00,936.00,2.37
California,2020-03-31,8794.00,1172.00,2.97
California,2020-04-01,10151.00,1357.00,3.43
California,2020-04-02,11376.00,1225.00,3.10
California,2020-04-03,12734.00,1358.00,3.44
California,2020-04-04,14034.00,1300.00,3.29
California,2020-04-05,15335.00,1301.00,3.29
California,2020-04-06,16524.00,1189.00,3.01
California,2020-04-07,17685.00,1161.00,2.94
California,2020-04-08,19170.00,1485.00,3.76
California,2020-04-09,20315.00,1145.00,2.90
California,2020-04-10,21545.00,1230.00,3.11
California,2020-04-11,22541.00,996.00,2.52
California,2020-04-12,23412.00,871.00,2.20
California,2020-04-13,24416.00,1004.00,2.54
California,2020-04-14,25838.00,1422.00,3.60
California,2020-04-15,27076.00,1238.00,3.13
California,2020-04-16,28105.00,1029.00,2.60
California,2020-04-17,29399.00,1294.00,3.27
California,2020-04-18,30808.00,1409.00,3.57
California,2020-04-19,31570.00,762.00,1.93
California,2020-04-20,33848.00,2278.00,5.77
California,2020-04-21,35793.00,1945.00,4.92
California,2020-04-22,37667.00,1874.00,4.74
California,2020-04-23,39535.00,1868.00,4.73
California,2020-04-24,41296.00,1761.00,4.46
California,2020-04-25,42544.00,1248.00,3.16
California,2020-04-26,43652.00,1108.00,2.80
California,2020-04-27,45151.00,1499.00,3.79
California,2020-04-28,46393.00,1242.00,3.14
California,2020-04-29,48774.00,2381.00,6.03
California,2020-04-30,50301.00,1527.00,3.86
California,2020-05-01,52232.00,1931.00,4.89
California,2020-05-02,53675.00,1443.00,3.65
California,2020-05-03,54926.00,1251.00,3.17
California,2020-05-04,56170.00,1244.00,3.15
California,2020-05-05,58731.00,2561.00,6.48
California,2020-05-06,60680.00,1949.00,4.93
California,2020-05-07,62352.00,1672.00,4.23
California,2020-05-08,64546.00,2194.00,5.55
California,2020-05-09,66778.00,2232.00,5.65
California,2020-05-10,67974.00,1196.00,3.03
California,2020-05-11,69396.00,1422.00,3.60
California,2020-05-12,71017.00,1621.00,4.10
California,2020-05-13,73072.00,2055.00,5.20
California,2020-05-14,74899.00,1827.00,4.62
California,2020-05-15,76938.00,2039.00,5.16
California,2020-05-16,78774.00,1836.00,4.65
California,2020-05-17,80154.00,1380.00,3.49
California,2020-05-18,81891.00,1737.00,4.40
California,2020-05-19,83849.00,1958.00,4.96
California,2020-05-20,86071.00,2222.00,5.62
California,2020-05-21,88303.00,2232.00,5.65
California,2020-05-22,90757.00,2454.00,6.21
California,2020-05-23,92643.00,1886.00,4.77
California,2020-05-24,94428.00,1785.00,4.52
California,2020-05-25,96652.00,2224.00,5.63
California,2020-05-26,99830.00,3178.00,8.04
California,2020-05-27,101856.00,2026.00,5.13
California,2020-05-28,103993.00,2137.00,5.41
California,2020-05-29,106630.00,2637.00,6.67
California,2020-05-30,110115.00,3485.00,8.82
California,2020-05-31,112682.00,2567.00,6.50
California,2020-06-01,115186.00,2504.00,6.34
California,2020-06-02,117500.00,2314.00,5.86
California,2020-06-03,119825.00,2325.00,5.88
California,2020-06-04,122974.00,3149.00,7.97
California,2020-06-05,126292.00,3318.00,8.40
California,2020-06-06,128944.00,2652.00,6.71
California,2020-06-07,131327.00,2383.00,6.03
California,2020-06-08,133863.00,2536.00,6.42
California,2020-06-09,136842.00,2979.00,7.54
California,2020-06-10,139715.00,2873.00,7.27
California,2020-06-11,143217.00,3502.00,8.86
California,2020-06-12,146978.00,3761.00,9.52
California,2020-06-13,150293.00,3315.00,8.39
California,2020-06-14,152948.00,2655.00,6.72
California,2020-06-15,155666.00,2718.00,6.88
California,2020-06-16,159024.00,3358.00,8.50
California,2020-06-17,163304.00,4280.00,10.83
California,2020-06-18,167069.00,3765.00,9.53
California,2020-06-19,170656.00,3587.00,9.08
California,2020-06-20,174402.00,3746.00,9.48
California,2020-06-21,177670.00,3268.00,8.27
California,2020-06-22,184336.00,6666.00,16.87
California,2020-06-23,190578.00,6242.00,15.80
California,2020-06-24,195420.00,4842.00,12.25
California,2020-06-25,200420.00,5000.00,12.65
California,2020-06-26,205948.00,5528.00,13.99
California,2020-06-27,209935.00,3987.00,10.09
California,2020-06-28,214486.00,4551.00,11.52
California,2020-06-29,222032.00,7546.00,19.10
California,2020-06-30,230338.00,8306.00,21.02
California,2020-07-01,236987.00,6649.00,16.83
California,2020-07-02,247228.00,10241.00,25.92
California,2020-07-03,250541.00,3313.00,8.38
California,2020-07-04,252173.00,1632.00,4.13
California,2020-07-05,256247.00,4074.00,10.31
California,2020-07-06,273056.00,16809.00,42.54
California,2020-07-07,283489.00,10433.00,26.40
California,2020-07-08,291329.00,7840.00,19.84
California,2020-07-09,300295.00,8966.00,22.69
California,2020-07-10,311233.00,10938.00,27.68
Colorado,2020-01-23,0.00,0.00,0.00
Colorado,2020-01-24,0.00,0.00,0.00
Colorado,2020-01-25,0.00,0.00,0.00
Colorado,2020-01-26,0.00,0.00,0.00
Colorado,2020-01-27,0.00,0.00,0.00
Colorado,2020-01-28,0.00,0.00,0.00
Colorado,2020-01-29,0.00,0.00,0.00
Colorado,2020-01-30,0.00,0.00,0.00
Colorado,2020-01-31,0.00,0.00,0.00
Colorado,2020-02-01,0.00,0.00,0.00
Colorado,2020-02-02,0.00,0.00,0.00
Colorado,2020-02-03,0.00,0.00,0.00
Colorado,2020-02-04,0.00,0.00,0.00
Colorado,2020-02-05,0.00,0.00,0.00
Colorado,2020-02-06,0.00,0.00,0.00
Colorado,2020-02-07,0.00,0.00,0.00
Colorado,2020-02-08,0.00,0.00,0.00
Colorado,2020-02-09,0.00,0.00,0.00
Colorado,2020-02-10,0.00,0.00,0.00
Colorado,2020-02-11,0.00,0.00,0.00
Colorado,2020-02-12,0.00,0.00,0.00
Colorado,2020-02-13,0.00,0.00,0.00
Colorado,2020-02-14,0.00,0.00,0.00
Colorado,2020-02-15,0.00,0.00,0.00
Colorado,2020-02-16,0.00,0.00,0.00
Colorado,2020-02-17,0.00,0.00,0.00
Colorado,2020-02-18,0.00,0.00,0.00
Colorado,2020-02-19,0.00,0.00,0.00
Colorado,2020-02-20,0.00,0.00,0.00
Colorado,2020-02-21,0.00,0.00,0.00
Colorado,2020-02-22,0.00,0.00,0.00
Colorado,2020-02-23,0.00,0.00,0.00
Colorado,2020-02-24,0.00,0.00,0.00
Colorado,2020-02-25,0.00,0.00,0.00
Colorado,2020-02-26,0.00,0.00,0.00
Colorado,2020-02-27,0.00,0.00,0.00
Colorado,2020-02-28,0.00,0.00,0.00
Colorado,2020-02-29,0.00,0.00,0.00
Colorado,2020-03-01,0.00,0.00,0.00
Colorado,2020-03-02,0.00,0.00,0.00
Colorado,2020-03-03,0.00,0.00,0.00
Colorado,2020-03-04,0.00,0.00,0.00
Colorado,2020-03-05,0.00,0.00,0.00
Colorado,2020-03-06,3.00,3.00,0.05
Colorado,2020-03-07,7.00,4.00,0.07
Colorado,2020-03-08,7.00,0.00,0.00
Colorado,2020-03-09,14.00,7.00,0.12
Colorado,2020-03-10,18.00,4.00,0.07
Colorado,2020-03-11,24.00,6.00,0.10
Colorado,2020-03-12,49.00,25.00,0.43
Colorado,2020-03-13,74.00,25.00,0.43
Colorado,2020-03-14,97.00,23.00,0.40
Colorado,2020-03-15,127.00,30.00,0.52
Colorado,2020-03-16,127.00,0.00,0.00
Colorado,2020-03-17,179.00,52.00,0.90
Colorado,2020-03-18,179.00,0.00,0.00
Colorado,2020-03-19,264.00,85.00,1.48
Colorado,2020-03-20,341.00,77.00,1.34
Colorado,2020-03-21,474.00,133.00,2.31
Colorado,2020-03-22,590.00,116.00,2.01
Colorado,2020-03-23,715.00,125.00,2.17
Colorado,2020-03-24,893.00,178.00,3.09
Colorado,2020-03-25,1068.00,175.00,3.04
Colorado,2020-03-26,1327.00,259.00,4.50
Colorado,2020-03-27,1596.00,269.00,4.67
Colorado,2020-03-28,1894.00,298.00,5.17
Colorado,2020-03-29,2120.00,226.00,3.92
Colorado,2020-03-30,2464.00,344.00,5.97
Colorado,2020-03-31,2836.00,372.00,6.46
Colorado,2020-04-01,3202.00,366.00,6.36
Colorado,2020-04-02,3580.00,378.00,6.56
Colorado,2020-04-03,4015.00,435.00,7.55
Colorado,2020-04-04,4354.00,339.00,5.89
Colorado,2020-04-05,4692.00,338.00,5.87
Colorado,2020-04-06,4896.00,204.00,3.54
Colorado,2020-04-07,5177.00,281.00,4.88
Colorado,2020-04-08,5417.00,240.00,4.17
Colorado,2020-04-09,5865.00,448.00,7.78
Colorado,2020-04-10,6175.00,310.00,5.38
Colorado,2020-04-11,6460.00,285.00,4.95
Colorado,2020-04-12,6738.00,278.00,4.83
Colorado,2020-04-13,6982.00,244.00,4.24
Colorado,2020-04-14,7169.00,187.00,3.25
Colorado,2020-04-15,7382.00,213.00,3.70
Colorado,2020-04-16,8579.00,1197.00,20.79
Colorado,2020-04-17,8969.00,390.00,6.77
Colorado,2020-04-18,9346.00,377.00,6.55
Colorado,2020-04-19,9609.00,263.00,4.57
Colorado,2020-04-20,9974.00,365.00,6.34
Colorado,2020-04-21,10335.00,361.00,6.27
Colorado,2020-04-22,10776.00,441.00,7.66
Colorado,2020-04-23,11148.00,372.00,6.46
Colorado,2020-04-24,12143.00,995.00,17.28
Colorado,2020-04-25,12827.00,684.00,11.88
Colorado,2020-04-26,13257.00,430.00,7.47
Colorado,2020-04-27,13692.00,435.00,7.55
Colorado,2020-04-28,14139.00,447.00,7.76
Colorado,2020-04-29,14598.00,459.00,7.97
Colorado,2020-04-30,15103.00,505.00,8.77
Colorado,2020-05-01,15565.00,462.00,8.02
Colorado,2020-05-02,15998.00,433.00,7.52
Colorado,2020-05-03,16382.00,384.00,6.67
Colorado,2020-05-04,16664.00,282.00,4.90
Colorado,2020-05-05,17175.00,511.00,8.87
Colorado,2020-05-06,17666.00,491.00,8.53
Colorado,2020-05-07,18218.00,552.00,9.59
Colorado,2020-05-08,18687.00,469.00,8.14
Colorado,2020-05-09,19192.00,505.00,8.77
Colorado,2020-05-10,19475.00,283.00,4.91
Colorado,2020-05-11,19722.00,247.00,4.29
Colorado,2020-05-12,20051.00,329.00,5.71
Colorado,2020-05-13,20382.00,331.00,5.75
Colorado,2020-05-14,20759.00,377.00,6.55
Colorado,2020-05-15,21163.00,404.00,7.02
Colorado,2020-05-16,21547.00,384.00,6.67
Colorado,2020-05-17,21844.00,297.00,5.16
Colorado,2020-05-18,22118.00,274.00,4.76
Colorado,2020-05-19,22410.00,292.00,5.07
Colorado,2020-05-20,22729.00,319.00,5.54
Colorado,2020-05-21,23087.00,358.00,6.22
Colorado,2020-05-22,23391.00,304.00,5.28
Colorado,2020-05-23,23828.00,437.00,7.59
Colorado,2020-05-24,24032.00,204.00,3.54
Colorado,2020-05-25,24235.00,203.00,3.53
Colorado,2020-05-26,24529.00,294.00,5.11
Colorado,2020-05-27,24753.00,224.00,3.89
Colorado,2020-05-28,25107.00,354.00,6.15
Colorado,2020-05-29,25598.00,491.00,8.53
Colorado,2020-05-30,26084.00,486.00,8.44
Colorado,2020-05-31,26364.00,280.00,4.86
Colorado,2020-06-01,26563.00,199.00,3.46
Colorado,2020-06-02,26771.00,208.00,3.61
Colorado,2020-06-03,27044.00,273.00,4.74
Colorado,2020-06-04,27345.00,301.00,5.23
Colorado,2020-06-05,27601.00,256.00,4.45
Colorado,2020-06-06,27832.00,231.00,4.01
Colorado,2020-06-07,27985.00,153.00,2.66
Colorado,2020-06-08,28164.00,179.00,3.11
Colorado,2020-06-09,28328.00,164.00,2.85
Colorado,2020-06-10,28480.00,152.00,2.64
Colorado,2020-06-11,28628.00,148.00,2.57
Colorado,2020-06-12,28804.00,176.00,3.06
Colorado,2020-06-13,29000.00,196.00,3.40
Colorado,2020-06-14,29112.00,112.00,1.94
Colorado,2020-06-15,29281.00,169.00,2.93
Colorado,2020-06-16,29414.00,133.00,2.31
Colorado,2020-06-17,29655.00,241.00,4.18
Colorado,2020-06-18,29884.00,229.00,3.98
Colorado,2020-06-19,30170.00,286.00,4.97
Colorado,2020-06-20,30332.00,162.00,2.81
Colorado,2020-06-21,30520.00,188.00,3.26
Colorado,2020-06-22,30687.00,167.00,2.90
Colorado,2020-06-23,30875.00,188.00,3.26
Colorado,2020-06-24,31137.00,262.00,4.55
Colorado,2020-06-25,31462.00,325.00,5.64
Colorado,2020-06-26,31779.00,317.00,5.50
Colorado,2020-06-27,32006.00,227.00,3.94
Colorado,2020-06-28,32287.00,281.00,4.88
Colorado,2020-06-29,32493.00,206.00,3.58
Colorado,2020-06-30,32696.00,203.00,3.53
Colorado,2020-07-01,33009.00,313.00,5.44
Colorado,2020-07-02,33335.00,326.00,5.66
Colorado,2020-07-03,33593.00,258.00,4.48
Colorado,2020-07-04,33847.00,254.00,4.41
Colorado,2020-07-05,34046.00,199.00,3.46
Colorado,2020-07-06,34238.00,192.00,3.33
Colorado,2020-07-07,34647.00,409.00,7.10
Colorado,2020-07-08,35099.00,452.00,7.85
Colorado,2020-07-09,35506.00,407.00,7.07
Colorado,2020-07-10,36173.00,667.00,11.58
Connecticut,2020-01-23,0.00,0.00,0.00
Connecticut,2020-01-24,0.00,0.00,0.00
Connecticut,2020-01-25,0.00,0.00,0.00
Connecticut,2020-01-26,0.00,0.00,0.00
Connecticut,2020-01-27,0.00,0.00,0.00
Connecticut,2020-01-28,0.00,0.00,0.00
Connecticut,2020-01-29,0.00,0.00,0.00
Connecticut,2020-01-30,0.00,0.00,0.00
Connecticut,2020-01-31,0.00,0.00,0.00
Connecticut,2020-02-01,0.00,0.00,0.00
Connecticut,2020-02-02,0.00,0.00,0.00
Connecticut,2020-02-03,0.00,0.00,0.00
Connecticut,2020-02-04,0.00,0.00,0.00
Connecticut,2020-02-05,0.00,0.00,0.00
Connecticut,2020-02-06,0.00,0.00,0.00
Connecticut,2020-02-07,0.00,0.00,0.00
Connecticut,2020-02-08,0.00,0.00,0.00
Connecticut,2020-02-09,0.00,0.00,0.00
Connecticut,2020-02-10,0.00,0.00,0.00
Connecticut,2020-02-11,0.00,0.00,0.00
Connecticut,2020-02-12,0.00,0.00,0.00
Connecticut,2020-02-13,0.00,0.00,0.00
Connecticut,2020-02-14,0.00,0.00,0.00
Connecticut,2020-02-15,0.00,0.00,0.00
Connecticut,2020-02-16,0.00,0.00,0.00
Connecticut,2020-02-17,0.00,0.00,0.00
Connecticut,2020-02-18,0.00,0.00,0.00
Connecticut,2020-02-19,0.00,0.00,0.00
Connecticut,2020-02-20,0.00,0.00,0.00
Connecticut,2020-02-21,0.00,0.00,0.00
Connecticut,2020-02-22,0.00,0.00,0.00
Connecticut,2020-02-23,0.00,0.00,0.00
Connecticut,2020-02-24,0.00,0.00,0.00
Connecticut,2020-02-25,0.00,0.00,0.00
Connecticut,2020-02-26,0.00,0.00,0.00
Connecticut,2020-02-27,0.00,0.00,0.00
Connecticut,2020-02-28,0.00,0.00,0.00
Connecticut,2020-02-29,0.00,0.00,0.00
Connecticut,2020-03-01,0.00,0.00,0.00
Connecticut,2020-03-02,0.00,0.00,0.00
Connecticut,2020-03-03,0.00,0.00,0.00
Connecticut,2020-03-04,0.00,0.00,0.00
Connecticut,2020-03-05,0.00,0.00,0.00
Connecticut,2020-03-06,0.00,0.00,0.00
Connecticut,2020-03-07,0.00,0.00,0.00
Connecticut,2020-03-08,0.00,0.00,0.00
Connecticut,2020-03-09,1.00,1.00,0.03
Connecticut,2020-03-10,2.00,1.00,0.03
Connecticut,2020-03-11,3.00,1.00,0.03
Connecticut,2020-03-12,5.00,2.00,0.06
Connecticut,2020-03-13,8.00,3.00,0.08
Connecticut,2020-03-14,20.00,12.00,0.34
Connecticut,2020-03-15,26.00,6.00,0.17
Connecticut,2020-03-16,41.00,15.00,0.42
Connecticut,2020-03-17,68.00,27.00,0.76
Connecticut,2020-03-18,96.00,28.00,0.79
Connecticut,2020-03-19,158.00,62.00,1.74
Connecticut,2020-03-20,193.00,35.00,0.98
Connecticut,2020-03-21,223.00,30.00,0.84
Connecticut,2020-03-22,327.00,104.00,2.92
Connecticut,2020-03-23,415.00,88.00,2.47
Connecticut,2020-03-24,618.00,203.00,5.69
Connecticut,2020-03-25,875.00,257.00,7.21
Connecticut,2020-03-26,1012.00,137.00,3.84
Connecticut,2020-03-27,1291.00,279.00,7.83
Connecticut,2020-03-28,1524.00,233.00,6.54
Connecticut,2020-03-29,1993.00,469.00,13.15
Connecticut,2020-03-30,2395.00,402.00,11.28
Connecticut,2020-03-31,3051.00,656.00,18.40
Connecticut,2020-04-01,3372.00,321.00,9.00
Connecticut,2020-04-02,3650.00,278.00,7.80
Connecticut,2020-04-03,4697.00,1047.00,29.37
Connecticut,2020-04-04,5035.00,338.00,9.48
Connecticut,2020-04-05,5453.00,418.00,11.72
Connecticut,2020-04-06,6642.00,1189.00,33.35
Connecticut,2020-04-07,7489.00,847.00,23.76
Connecticut,2020-04-08,8415.00,926.00,25.97
Connecticut,2020-04-09,9392.00,977.00,27.40
Connecticut,2020-04-10,10131.00,739.00,20.73
Connecticut,2020-04-11,11054.00,923.00,25.89
Connecticut,2020-04-12,11534.00,480.00,13.46
Connecticut,2020-04-13,12890.00,1356.00,38.03
Connecticut,2020-04-14,13456.00,566.00,15.88
Connecticut,2020-04-15,14216.00,760.00,21.32
Connecticut,2020-04-16,15350.00,1134.00,31.81
Connecticut,2020-04-17,16314.00,964.00,27.04
Connecticut,2020-04-18,17025.00,711.00,19.94
Connecticut,2020-04-19,17433.00,408.00,11.44
Connecticut,2020-04-20,19301.00,1868.00,52.39
Connecticut,2020-04-21,19857.00,556.00,15.59
Connecticut,2020-04-22,21919.00,2062.00,57.84
Connecticut,2020-04-23,22578.00,659.00,18.48
Connecticut,2020-04-24,23414.00,836.00,23.45
Connecticut,2020-04-25,24061.00,647.00,18.15
Connecticut,2020-04-26,24747.00,686.00,19.24
Connecticut,2020-04-27,25513.00,766.00,21.48
Connecticut,2020-04-28,25821.00,308.00,8.64
Connecticut,2020-04-29,26260.00,439.00,12.31
Connecticut,2020-04-30,27238.00,978.00,27.43
Connecticut,2020-05-01,28393.00,1155.00,32.40
Connecticut,2020-05-02,28975.00,582.00,16.32
Connecticut,2020-05-03,28975.00,0.00,0.00
Connecticut,2020-05-04,29610.00,635.00,17.81
Connecticut,2020-05-05,30253.00,643.00,18.04
Connecticut,2020-05-06,30690.00,437.00,12.26
Connecticut,2020-05-07,31498.00,808.00,22.66
Connecticut,2020-05-08,32109.00,611.00,17.14
Connecticut,2020-05-09,32738.00,629.00,17.64
Connecticut,2020-05-10,33254.00,516.00,14.47
Connecticut,2020-05-11,33492.00,238.00,6.68
Connecticut,2020-05-12,34070.00,578.00,16.21
Connecticut,2020-05-13,34605.00,535.00,15.01
Connecticut,2020-05-14,35229.00,624.00,17.50
Connecticut,2020-05-15,35847.00,618.00,17.33
Connecticut,2020-05-16,36446.00,599.00,16.80
Connecticut,2020-05-17,37209.00,763.00,21.40
Connecticut,2020-05-18,37883.00,674.00,18.90
Connecticut,2020-05-19,38212.00,329.00,9.23
Connecticut,2020-05-20,38814.00,602.00,16.89
Connecticut,2020-05-21,39009.00,195.00,5.47
Connecticut,2020-05-22,39452.00,443.00,12.43
